song_name,song_popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,audio_valence
new gods (feat. jay prince & oscar jerome),0.42,0.5502003425746481,0.441742654508612,0.6873528203381,7.5927783350050155e-06,0.4545454545454546,0.09650292277715106,0.7653706044160286,0.0,0.13071200850159406,0.3663037826327388,0.11890243902439027
blackjack,0.6900000000000001,0.1847381209165495,0.9746707193515705,0.5630956079083703,0.0,0.18181818181818182,0.049328274023177104,0.8028151562461279,1.0,0.2614240170031881,0.5407068397725303,0.9136178861788619
og luv kush pt.2,0.59,0.0982922492551147,0.78419452887538,0.37169941779483534,0.03901705115346038,0.5454545454545454,0.10060506614706184,0.6523430723861918,1.0,0.3209351753453773,0.37127658696423704,0.2621951219512195
do you know what time it is (& styles p),0.54,0.038352428834816675,0.6616008105369808,0.8076017355926769,0.0,0.36363636363636365,0.06994154445697878,0.8143632443684484,1.0,0.30818278427205104,0.35036192111192727,0.7642276422764228
jiggy,0.23,0.29317196690301833,0.7345491388044579,0.8657220446323891,4.44332998996991e-06,0.09090909090909091,0.10470720951697263,0.8028895001610785,1.0,0.3443145589798088,0.3428263686560635,0.8567073170731708
i might need security,0.78,0.17771000126927838,0.5207700101317123,0.6933652661008287,0.0,0.8181818181818182,0.3487847400266639,0.8153049339578222,1.0,0.43358129649309246,0.45629297039427524,0.2916666666666667
lets kick it,0.4,0.014958830580328507,0.5744680851063829,0.5911536881344382,0.0001534603811434303,0.9090909090909092,0.21341400881960823,0.8045498475949744,0.0,0.31774707757704573,0.7725426918346965,0.3221544715447155
"buckingham palace (feat. kxng crooked, benny the butcher & 38 spesh)",0.43,0.05923598435813659,0.4599797365754813,0.9278506508472539,0.0,0.9090909090909092,0.22572043892934057,0.8691794909919957,0.0,0.3634431455897982,0.7263430698503619,0.43495934959349597
100 miles and running (ft. wale & john lindahl),0.78,0.5582324793143865,0.8551165146909828,0.935867245197559,0.0,0.6363636363636364,0.4195467131576248,0.8718806532351994,1.0,0.06811902231668439,0.4910860934804678,0.9735772357723578
offence,0.53,0.06927615528280964,0.7862208713272544,0.8116100327678295,0.0004954864593781343,0.18181818181818182,0.3303250948620654,0.830049810423017,1.0,0.09309245483528163,0.48158205333487397,0.5914634146341463
missing my idols,0.76,0.06003919803211043,0.7152988855116514,0.6372491056486929,0.0,0.7272727272727273,0.15700953748333504,0.7802146061011572,0.0,0.39319872476089274,0.3541585849998762,0.5365853658536586
this one,0.39,0.4397584624032446,0.7264437689969605,0.8116100327678295,4.7843530591775326e-05,0.18181818181818182,0.10573274535945032,0.7950338264813025,1.0,0.33793836344314565,0.3386211507193027,0.8140243902439026
tape,0.71,0.2560233344817281,0.5734549138804458,0.8987904963273977,0.0,0.6363636363636364,0.1826479335452774,0.8368398879885015,0.0,0.3166843783209352,0.33255061530715835,0.38821138211382117
97,0.51,0.08574203559927342,0.6616008105369808,0.8196266271181345,1.7552657973921764e-05,0.5454545454545454,0.06871090144600554,0.8293311525784948,1.0,0.17109458023379387,0.6029102254062843,0.6900406504065042
f(r)iends,0.45,0.30522017201262597,0.6332320162107397,0.6773320774002185,0.0,0.7272727272727273,0.08983693980104605,0.7299085569846109,0.0,0.13921360255047824,0.5117902920955109,0.2774390243902439
day dreaming (feat. floyd miles),0.39,0.090360514224623,0.6849037487335361,0.5931578367220146,0.0,0.6363636363636364,0.18572454107271047,0.6716972715783214,0.0,0.43889479277364507,0.5725327874941193,0.2916666666666667
awomen amen,0.41000000000000003,0.3192764113071682,0.7537993920972644,0.6863507460443118,0.0,0.7272727272727273,0.0661470618398113,0.8059376006740515,1.0,0.23060573857598302,0.3342054655452752,0.34654471544715454
grand prix,0.54,0.2068264969508302,0.6089159067882473,0.631236659885964,0.0,0.18181818181818182,0.08409393908317095,0.8165687805119818,1.0,0.2986184909670564,0.38378494375159916,0.34654471544715454
change,0.31,0.6124494023076208,0.6555217831813577,0.6582926658182439,0.0,0.0,0.717977643318634,0.773771466805442,0.0,0.3166843783209352,0.24722059442550695,0.44105691056910573
black balloons | 13lack 13alloonz,0.33,0.19477829184122256,0.5582573454913882,0.7254316435020493,0.0,0.09090909090909091,0.08686288585786074,0.771912868931678,0.0,0.20085015940488843,0.4123465858912668,0.7032520325203252
blowing smoke,0.44,0.11044085607396907,0.5400202634245188,0.7354523864399307,0.0,0.5454545454545454,0.14880525074351347,0.8034099075657324,0.0,0.3560042507970245,0.7255342153698858,0.5
better dayz,0.59,0.2730916250536723,0.5369807497467073,0.6853486717505236,0.0,0.18181818181818182,0.1088093528868834,0.7644536961316383,1.0,0.43783209351753455,0.34107660182074795,0.7530487804878049
politics,0.38,0.2580313686666627,0.7771023302938197,0.8436764101690499,0.0,0.7272727272727273,0.6656753153522716,0.8460337521373875,0.0,0.4410201912858661,0.35508299012042027,0.32926829268292684
vibes (feat. slimmy b & yhung t.o.),0.67,0.15863367651239962,0.8156028368794327,0.5620935336145823,0.0,0.5454545454545454,0.09957953030458415,0.7379129184942879,1.0,0.30393198724760895,0.4251273120445035,0.32926829268292684
lost souls,0.6,0.14256940303292276,0.7061803444782169,0.7945747697734311,0.0,0.6363636363636364,0.10060506614706184,0.8033355636507818,1.0,0.3645058448459087,0.3917868255763088,0.8363821138211383
losing you,0.61,0.011143565628952754,0.6048632218844985,0.7715270610163038,4.694082246740221e-06,0.4545454545454546,0.09004204696954159,0.6951403860927317,1.0,0.04187035069075452,0.4292211061497701,0.8241869918699188
that i miss you,0.61,0.3072282061975606,0.7892603850050659,0.5721142765524636,0.7412236710130391,0.36363636363636365,0.09752845861962875,0.7312715287587044,1.0,0.04208289054197663,0.47455822514216855,0.9827235772357724
i don t know you,0.65,0.2941759839954856,0.8956433637284702,0.3326185203370978,0.020561685055165497,0.8181818181818182,0.09445185109219567,0.7190295640968454,0.0,0.06556854410201914,0.4872316542724849,0.5965447154471545
courtside,0.61,0.5873489749959382,0.6767983789260386,0.5240147104506329,0.3981945837512538,0.09090909090909091,0.24725669162137215,0.7530295145342354,0.0,0.04155154091392137,0.5773446462912372,0.6310975609756098
headspin,0.5,0.2560233344817281,0.723404255319149,0.43282594971591193,0.7382146439317954,0.0,0.7066967490513794,0.7173692166629495,1.0,0.031880977683315624,0.651536410832047,0.4969512195121952
who s gonna drive u home?,0.47000000000000003,0.851405470314839,0.5673758865248227,0.43282594971591193,0.26479438314944836,0.8181818181818182,0.038149933340170236,0.6166827745149059,1.0,0.03868225292242296,0.5777862148086399,0.26117886178861793
seabirds,0.51,0.7319274363112299,0.6231003039513678,0.6222179912418707,0.010631895687061183,0.5454545454545454,0.09547738693467336,0.7704259906326667,1.0,0.029755579171094584,0.4126230820657153,0.524390243902439
something about you,0.59,0.7248993166639588,0.8196555217831815,0.33762889180603856,0.3410230692076229,1.0,0.10470720951697263,0.6873838376328898,0.0,0.037088204038257175,0.49548939822877375,0.5162601626016261
your loving,0.47000000000000003,0.5351400861876385,0.7011144883485309,0.37971601214514045,0.12938816449348045,0.9090909090909092,0.3774997436160394,0.7590513716452308,1.0,0.04165781083953242,0.36163223532713207,0.7764227642276423
seven,0.63,0.6686743594857899,0.7011144883485309,0.4208010581904542,0.1474423269809428,0.36363636363636365,0.09547738693467336,0.6894159046415385,1.0,0.03134962805526036,0.4002261491098474,0.8455284552845529
everytime,0.7000000000000001,0.025300206632741733,0.43667679837892603,0.6693154830499134,0.04343029087261785,0.18181818181818182,0.1088093528868834,0.7112977969419869,1.0,0.037194473963868234,0.841481029060986,0.8689024390243903
if i m gone tomorrow (it s because of aliens),0.51,0.0008493783798854894,0.3971631205673759,0.7524876494343291,0.8936810431293882,0.6363636363636364,0.1447031073736027,0.7788764156320471,1.0,0.0359192348565356,0.6519325844551374,0.5640243902439025
sunnnn,0.49,0.16967786452953998,0.3839918946301925,0.6903590432194643,0.0026680040120361085,0.18181818181818182,0.5600451235770691,0.7163284018536415,1.0,0.7938363443145591,0.7838377669013444,0.17276422764227645
falling for u,0.72,0.7439756414208376,0.5227963525835867,0.3576703776818013,1.3440320962888667e-06,0.7272727272727273,0.0721977233104297,0.6628999083091716,0.0,0.4505844845908608,0.3281184228988354,0.40345528455284557
flaming hot cheetos,0.27,0.8815259830888582,0.7092198581560284,0.38673053220165743,0.00026078234704112336,0.6363636363636364,0.08860629679007281,0.5795851609545759,0.0,0.20616365568544104,0.4542295661073465,0.17378048780487806
sorry,0.51,0.028513061328637106,0.5045592705167173,0.935867245197559,8.124373119358075e-05,0.6363636363636364,0.06799302635627116,0.8550045845414219,1.0,0.043358129649309254,0.6602233428800172,0.7642276422764228
lonely days,0.5,0.29819205236535484,0.601823708206687,0.5340354533885143,0.18856569709127383,0.0,0.05496872115680443,0.7739944985502937,1.0,0.03538788522848035,0.3712435724956462,0.36077235772357724
baby please,0.58,0.8985942736608024,0.7122593718338399,0.16928041044963074,2.246740220661986e-06,1.0,0.11598810378422726,0.5501201893291701,0.0,0.04973432518597238,0.5945328040013536,0.7469512195121951
set piece,0.59,0.3524089753585892,0.5481256332320162,0.482929664405319,0.4012036108324975,0.09090909090909091,0.10265613783201723,0.6961812009020395,0.0,0.05462274176408077,0.3331572561675154,0.6514227642276423
companions <3,0.49,0.04126407840297185,0.7983789260385006,0.3185894802240638,0.6970912738214643,0.4545454545454546,0.09445185109219567,0.6699625802294749,1.0,0.04516471838469714,0.3796870228377586,0.3922764227642277
talk to me,0.63,0.6696783765782572,0.6342451874366768,0.3225977773992164,0.0,0.36363636363636365,0.050866577786893644,0.7226476346244394,1.0,0.03602550478214666,0.5368400201388258,0.23780487804878053
ugotme,0.08,0.49497940248894634,0.7082066869300911,0.4869379615804716,1.815446339017051e-05,0.0,0.1272689980514819,0.9241196441404604,1.0,0.040488841657810845,0.271312902879687,0.39024390243902446
i ll be around,0.43,0.7429716243283703,0.7983789260385006,0.468900624292285,0.0001905717151454363,0.4545454545454546,0.09240077940724029,0.6227294129308849,1.0,0.03687566418703508,0.4952706773743593,0.8953252032520326
listen,0.48,0.45883478716012344,0.8652482269503546,0.5761225737276161,8.60581745235707e-05,0.36363636363636365,0.08450415342016203,0.6005501449706341,0.0,0.0485653560042508,0.433277758977872,0.48983739837398377
scarlett,0.5,0.15361359105006311,0.767983789260385,0.5059773731624463,0.012637913741223672,0.0,0.15700953748333504,0.7429435234059425,1.0,0.0381509032943677,0.5362168720441733,0.6981707317073171
midnight blue,0.5,0.8152608549860162,0.689969604863222,0.25846502259677534,0.006619859578736209,0.9090909090909092,0.3918572454107271,0.7350630684211831,0.0,0.09914984059511159,0.3088379732417732,0.3384146341463415
heaven,0.64,0.22489880461524167,0.7426545086119555,0.26147124547813977,4.804413239719158e-06,0.0,0.09650292277715106,0.6195821871979779,1.0,0.029755579171094584,0.5591701813319687,0.451219512195122
whatever you want,0.5700000000000001,0.38453752231754296,0.7375886524822696,0.37971601214514045,0.000279839518555667,0.18181818181818182,0.3621167059788739,0.6875077441578074,1.0,0.10053134962805528,0.6957964327866688,0.508130081300813
show me how,0.6,0.6767064962255284,0.8014184397163121,0.2664816169470805,0.5356068204613842,0.4545454545454546,0.09342631524971798,0.6634203157138254,1.0,0.04410201912858662,0.6850089551746052,0.5528455284552847
clueless,0.64,0.6556221372837149,0.839918946301925,0.22940486807691923,0.18856569709127383,0.18181818181818182,0.2534099066762383,0.5503680023790052,1.0,0.04442082890541977,0.3879777812626383,0.524390243902439
heat of summer,0.45,0.13654530047811897,0.4620060790273557,0.6602968144058201,0.020561685055165497,0.6363636363636364,0.4000615321505487,0.7715907119668922,1.0,0.03889479277364506,0.7024653554420224,0.3302845528455285
velvet light,0.63,0.7530117952530434,0.6788247213779129,0.41879690960287796,0.1354062186559679,0.5454545454545454,0.08891395754281613,0.6999479592595346,0.0,0.07980871413390012,0.32155679726640196,0.5213414634146342
cooks,0.67,0.4477905991429831,0.3677811550151976,0.5791287966089805,0.012738214643931794,0.6363636363636364,0.2595631217311045,0.6997001462096994,1.0,0.10478214665249735,0.32202312663524785,0.7306910569105691
today (feat. teo halm),0.61,0.07068177921226386,0.8480243161094225,0.4618861042357681,0.016549648946840523,0.7272727272727273,0.2349502615116398,0.7670061705449409,0.0,0.035175345377258235,0.4211325613450094,0.7733739837398375
off and on,0.54,0.17369393289940918,0.8216818642350558,0.47190684717364945,0.4082246740220662,0.7272727272727273,0.08819608245308173,0.6275122047927044,0.0,0.045589798087141344,0.5446685760034334,0.8353658536585367
young,0.61,0.44076247949571196,0.5015197568389058,0.3616786748569539,1.675025075225677e-05,0.18181818181818182,0.11906471131166034,0.7442073699601021,1.0,0.05727948990435708,0.4330549113148837,0.201219512195122
in a mood,0.54,0.5250999152629655,0.7710233029381967,0.2925355485855721,0.7231695085255767,0.0,0.11598810378422726,0.4877208633806656,1.0,0.04803400637619554,0.5941613912297063,0.6107723577235773
foa,0.47000000000000003,0.049195813433463555,0.7223910840932117,0.6873528203381,0.5656970912738214,0.18181818181818182,0.21238847297713054,0.7599434986246376,1.0,0.033900106269925616,0.5364232124728663,0.5589430894308944
car window,0.49,0.4196781205538986,0.9392097264437691,0.07869289429118276,0.23570712136409228,0.18181818181818182,0.10163060198953953,0.7154114935692514,0.0,0.07130712008501595,0.48287787122706527,0.5569105691056911
hello?,0.65,0.6435739321741073,0.8500506585612969,0.47290892146743757,0.00046038114343029086,0.9090909090909092,0.08511947492564866,0.7665601070552375,0.0,0.06450584484590861,0.40744806411409795,0.06544715447154471
goodie bag,0.71,0.8232929917257545,0.7102330293819655,0.5290250819195735,0.0011334002006018053,0.6363636363636364,0.24418008409393904,0.657348895992863,0.0,0.15621679064824656,0.5703909738442873,0.5863821138211383
give it to me,0.62,0.1807220525466803,0.53596757852077,0.6442636257052098,0.18856569709127383,0.4545454545454546,0.49441082965849653,0.7777612569077887,1.0,0.07332624867162595,0.23566965722727984,0.06930894308943089
hooptie // drug,0.43,0.005691752816855295,0.6271529888551165,0.7945747697734311,0.0024473420260782345,0.9090909090909092,0.4841554712337196,0.7453225286843606,0.0,0.07470775770456961,0.4869592849066103,0.5447154471544716
hit or miss,0.45,0.49899547085881557,0.5207700101317123,0.4127844638401491,0.9017051153460381,0.36363636363636365,0.07568454517485386,0.7366490719401284,0.0,0.048140276301806596,0.7419382794509694,0.3373983739837399
no going back,0.6,0.011444770756692944,0.723404255319149,0.7134067519765915,0.01835506519558676,0.18181818181818182,0.05117423853963696,0.8239288280920873,0.0,0.02869287991498406,0.38381795822019,0.9146341463414636
drown,0.7000000000000001,0.4568267529751888,0.6828774062816617,0.6152034711853537,0.0009127382146439318,0.0,0.20213311455235358,0.7578123063960548,1.0,0.15621679064824656,0.35097681558943206,0.7682926829268294
warned you,0.65,0.6646582911159207,0.513677811550152,0.42781557824697125,0.14944834503510532,0.5454545454545454,0.09240077940724029,0.8448194681931951,1.0,0.0279489904357067,0.5701722529898728,0.4126016260162602
georgie,0.53,0.2279108558926436,0.8014184397163121,0.3386309660998267,0.021263791374122366,0.18181818181818182,0.16931596759306736,0.5937848487101332,1.0,0.035175345377258235,0.4127633935572264,0.6676829268292683
your own,0.5700000000000001,0.5180717956156944,0.7740628166160082,0.45687573276682736,2.407221664994985e-05,0.18181818181818182,0.19495436365500973,0.6794290387331796,1.0,0.028905419766206166,0.39615711585602387,0.7764227642276423
girl,0.5,0.14457743721785737,0.6656534954407296,0.7324461635585663,0.0011233701103309929,0.36363636363636365,0.2359757973541175,0.8130002725943548,1.0,0.04272051009564294,0.5199366122203055,0.8577235772357724
yam yam,0.67,0.32028042839963555,0.4508611955420466,0.5911536881344382,0.7683049147442327,0.6363636363636364,0.09855399446210646,0.7375907615295021,0.0,0.03358129649309246,0.5689383372262894,0.07865853658536585
thinking on my own,0.44,0.8694777779792505,0.9017223910840932,0.24744220536510578,0.0014944834503510531,0.09090909090909091,0.11291149625679417,0.7266374247267862,0.0,0.05494155154091393,0.5245999059087645,0.24898373983739838
folding like honey,0.45,0.3684732488380661,0.6291793313069909,0.4578778070606155,0.5446339017051154,0.0,0.09547738693467336,0.741109706837162,1.0,0.04920297555791712,0.5946401010242739,0.6128048780487805
sometimes,0.62,0.10542077061163255,0.4508611955420466,0.5630956079083703,0.00027181544633901703,0.6363636363636364,0.17239257512050044,0.7400688920278542,1.0,0.03347502656748141,0.3919560247278369,0.20731707317073172
lucy,0.66,0.38654555650247757,0.6575481256332321,0.5350375276823024,0.00042326980942828486,0.5454545454545454,0.11188596041431648,0.6629246896141551,0.0,0.23804463336875667,0.348575012999447,0.8567073170731708
defenders of the glam,0.42,0.6917667526125377,0.7183383991894631,0.5310292305071499,0.0015546639919759278,0.8181818181818182,0.6533688852425393,0.7592991846950661,0.0,0.03687566418703508,0.4952706773743593,0.2825203252032521
4ever,0.71,0.049195813433463555,0.7598784194528876,0.5851412423717094,0.005536609829488465,0.8181818181818182,0.14777971490103578,0.7729784650459693,0.0,0.030286928799149845,0.4223004481714111,0.5934959349593496
condemned to be freaky,0.47000000000000003,0.09959747147532219,0.7852077001013172,0.5139939675127514,0.5105315947843531,0.8181818181818182,0.1077838170444057,0.7507991970857185,1.0,0.035281615302869294,0.4002426563441428,0.4217479674796748
crazy4luvinu,0.46,0.03072189893206517,0.7122593718338399,0.510987744631387,0.47943831494483446,1.0,0.12111578299661573,0.6375734146160137,0.0,0.049840595111583424,0.4126808573857493,0.467479674796748
the way things change,0.64,0.2510032490193916,0.7487335359675785,0.4528674355916748,0.014844533600802408,0.4545454545454546,0.2852015177930468,0.7534755780239387,0.0,0.04771519659936239,0.5774189288455666,0.6463414634146342
want me,0.54,0.8554215386847083,0.3434650455927052,0.19633641638191057,0.015045135406218655,0.9090909090909092,0.10265613783201723,0.6153445840457958,0.0,0.03846971307120086,0.3769014270504048,0.039126016260162606
426,0.44,0.0007349204313442169,0.4539007092198582,0.5901516138406502,0.3911735205616851,0.6363636363636364,0.33442723823197623,0.7399697668079201,1.0,0.031455897980871415,0.5880083196460849,0.483739837398374
cuz you re my girl,0.56,0.12550111246097861,0.41843971631205673,0.298547994348301,2.2066198595787364e-06,0.09090909090909091,0.180596861860322,0.6814115431318613,0.0,0.04729011689691818,0.34029663500028884,0.5579268292682927
feeling good,0.47000000000000003,0.8594376070545775,0.6727456940222899,0.3225977773992164,0.1675025075225677,0.8181818181818182,0.08542713567839197,0.698064580080787,1.0,0.12327311370882042,0.45209187926608835,0.3516260162601626
really meant,0.44,0.9327308548046908,0.8247213779128673,0.2534546511278346,3.9518555667001e-05,0.8181818181818182,0.08245308173520666,0.6607687160805888,0.0,0.0430393198724761,0.536691455030167,0.4258130081300813
banana bread,0.55,0.01917570236869118,0.7335359675785208,0.560089385027006,0.0006258776328986961,0.36363636363636365,0.18572454107271047,0.7322875622630287,1.0,0.03049946865037195,0.47458298599361165,0.0657520325203252
girls,0.62,0.2279108558926436,0.5217831813576495,0.4488591384165222,0.03580742226680041,0.4545454545454546,0.1641882883806789,0.6021857110995466,1.0,0.035812964930924555,0.6188809745871128,0.804878048780488
nice boys,0.64,0.49698743667388096,0.5531914893617023,0.6693154830499134,0.7372116349047141,0.18181818181818182,0.24520561993641676,0.6929348499491983,1.0,0.10945802337938364,0.3101049034739475,0.342479674796748
"prune, you talk funny",0.66,0.017770078439236957,0.5775075987841946,0.7504835008467527,0.002477432296890672,0.9090909090909092,0.19085222028509896,0.7824697048546576,0.0,0.04070138150903295,0.578013189280202,0.5873983739837398
honey,0.43,0.7670680345475857,0.4275582573454914,0.5400478991512431,0.22567703109327986,0.6363636363636364,0.09547738693467336,0.7265630808118355,1.0,0.03453772582359193,0.35873521570828415,0.16158536585365854
forlorn beach,0.42,0.08011953988145651,0.8338399189463019,0.19132604491296984,0.8174523570712136,0.9090909090909092,0.0627627935596349,0.6578940847025004,1.0,0.37832093517534543,0.41676227106529434,0.9034552845528456
lucky love,0.56,0.4889552999341425,0.6686930091185411,0.31257703446133495,0.003500501504513541,0.4545454545454546,0.09650292277715106,0.6314524322850841,1.0,0.0279489904357067,0.594144883995411,0.2296747967479675
to be you,0.47000000000000003,0.17771000126927838,0.6109422492401216,0.6172076197729299,0.4694082246740221,1.0,0.1816223977027997,0.7899784402646643,0.0,0.07534537725823594,0.5615183354104937,0.2327235772357724
getting it on,0.58,0.8805219659963909,0.7568389057750761,0.5380437505636668,0.7683049147442327,1.0,0.07876115270228695,0.7212351002403787,0.0,0.03506907545164719,0.565158180572636,0.3048780487804878
dennis,0.59,0.029215873293364218,0.8378926038500507,0.6763300031064304,7.301905717151454e-05,0.09090909090909091,0.06471131166034252,0.8017743414368201,1.0,0.05111583421891605,0.41283354930298205,0.5619918699186993
i m just snacking,0.66,0.13453726629318435,0.6220871327254306,0.4779192929363783,4.5336008024072215e-06,0.7272727272727273,0.24930776330632753,0.7796694173915198,0.0,0.03071200850159405,0.528206736602316,0.39024390243902446
unbothered,0.67,0.27007957377627034,0.6534954407294833,0.4849338129928953,0.003099297893681043,0.18181818181818182,0.1252179263665265,0.784823928828092,1.0,0.03166843783209352,0.44957865284460913,0.3272357723577236
how was your day?,0.64,0.04738858266702241,0.452887537993921,0.4418446183600052,0.0005606820461384153,0.7272727272727273,0.32827402317711,0.6826506083810373,0.0,0.050053134962805536,0.6601531871342616,0.7886178861788619
dark red,0.68,0.450802650420385,0.6109422492401216,0.7835519525417615,7.9839518555667e-06,0.5454545454545454,0.11086042457183878,0.8610264416524174,1.0,0.06588735387885229,0.7099802738550169,0.7876016260162603
nothing in return,0.54,0.55321239385205,0.6808510638297873,0.7394606836150832,0.04613841524573721,1.0,0.1754691826479335,0.8183034718608282,0.0,0.0738575982996812,0.41269736462004475,0.696138211382114
shot down,0.43,0.06064160828759082,0.7872340425531915,0.35165793191907246,0.0016850551654964895,0.5454545454545454,0.07035175879396985,0.6941739151983743,1.0,0.10563230605738577,0.371421025264322,0.06737804878048781
homestead,0.02,0.9407629915444292,0.6545086119554205,0.4528674355916748,0.10932798395185557,0.7272727272727273,0.8943698082247975,0.744727777364756,0.0,0.03219978746014878,0.4106380871416898,0.1351626016260163
perks of being a sunflower,0.51,0.6777105133179956,0.8591691995947316,0.6863507460443118,0.09709127382146439,0.7272727272727273,0.09240077940724029,0.7681956731841499,1.0,0.03846971307120086,0.47478107280515686,0.9827235772357724
"something, in general",0.47000000000000003,0.8433733335751006,0.49341438703140833,0.20234886214463943,0.018054162487462385,0.36363636363636365,0.1631627525382012,0.5967833866131391,1.0,0.041976620616365576,0.5277362804248962,0.5132113821138212
lover is a day,0.32,0.04558135190058126,0.40324214792299906,0.6462677742927861,0.2066198595787362,0.2727272727272727,0.09240077940724029,0.7015835253884469,1.0,0.043783209351753456,0.7422189024339917,0.358739837398374
jamz,0.54,0.8925701711059986,0.8135764944275583,0.489944184461836,0.007673019057171515,0.18181818181818182,0.11496256794174957,0.7473298143880256,1.0,0.030180658873538792,0.4580427372295909,0.66869918699187
"what is love? tell me, is it easy?",0.6,0.18775017219395143,0.811550151975684,0.4097782409587847,0.025877632898696087,0.6363636363636364,0.0906573684750282,0.6544494833097911,1.0,0.03421891604675877,0.5163999372725097,0.7306910569105691
you,0.23,0.7851403422119971,0.4579533941236069,0.36067660056316575,0.0014142427281845537,0.7272727272727273,0.18880114860014358,0.7540951106485267,0.0,0.03443145589798088,0.4358611411451068,0.21747967479674798
crying on the subway,0.29,0.0013945596610952353,0.5653495440729485,0.5049752988686581,0.1695085255767302,0.09090909090909091,0.06696749051379346,0.699254082719996,1.0,0.03421891604675877,0.371334362284271,0.8221544715447155
untitled,0.01,0.9096384616779427,0.5805471124620061,0.199342639263275,0.0,0.8181818181818182,0.1262434622090042,0.7236388868237802,1.0,0.08554729011689693,0.5003961736230903,0.3384146341463415
still beating,0.66,0.583332906626069,0.7183383991894631,0.4959566302245649,0.19558676028084254,0.09090909090909091,0.14367757153112498,0.699824052734617,0.0,0.04431455897980872,0.3238595564506145,0.4766260162601626
whatever comes to mind,0.53,0.5813248724411344,0.5491388044579535,0.46789854999849695,0.10431293881644935,0.9090909090909092,0.10368167367449493,0.7675265779495948,1.0,0.0281615302869288,0.539906238909202,0.25609756097560976
summer depression,0.64,0.6345377783419015,0.7001013171225937,0.30556251440481796,0.48044132397191575,0.8181818181818182,0.09957953030458415,0.5728694273040418,1.0,0.05781083953241233,0.5361921111927302,0.6300813008130082
reminder - remix,0.65,0.14959752268019388,0.7548125633232017,0.6502760714679386,0.0,0.0,0.09855399446210646,0.8122320521398657,0.0,0.24123273113708824,0.6602646109657557,0.5294715447154472
these scars (feat. future and guordan banks),0.45,0.07299101852493865,0.5653495440729485,0.7985830669485836,0.0,0.09090909090909091,0.36314224182135163,0.8478923500111516,1.0,0.25292242295430395,0.3866489489018562,0.4288617886178862
doin 2 much,0.62,0.06515968520369368,0.8429584599797366,0.6252242141232351,0.0,0.7272727272727273,0.09650292277715106,0.812058583004981,0.0,0.2986184909670564,0.5366419333272807,0.5833333333333334
bank account,0.15,0.015159633998821968,0.8956433637284702,0.3456454861563436,7.061183550651956e-06,0.7272727272727273,0.07814583119680032,0.756821054196714,0.0,0.3730074388947928,0.3095766719764937,0.3821138211382114
self-made,0.66,0.003051187863666286,0.944275582573455,0.702383934744922,1.8756268806419257e-05,0.6363636363636364,0.26263972925853757,0.8750030976631229,0.0,0.09596174282678004,0.5901377528701953,0.5386178861788619
no complaints,0.71,0.08584243730852015,0.9260385005065858,0.5069794474562345,0.02547642928786359,0.18181818181818182,0.07055686596246538,0.6934800386588358,1.0,0.17428267800212544,0.5115426835810793,0.2022357723577236
big amount,0.62,0.012448787849160247,0.696048632218845,0.829647370056016,0.0,0.2727272727272727,0.09855399446210646,0.8565410254504002,0.0,0.27630180658873543,0.5523898348451209,0.15650406504065043
trips to beijing,0.26,0.4598388042525907,0.6747720364741642,0.8426743358752617,0.0,0.7272727272727273,0.13034560557891497,0.8690555844670781,0.0,0.587672688629118,0.39480764945237246,0.5884146341463414
first take,0.64,0.015059232289575236,0.4285714285714286,0.5360396019760906,0.0,0.6363636363636364,0.08624756435237411,0.8665526726637425,1.0,0.17003188097768335,0.2942950998274994,0.09095528455284553
clarity (feat. dave east & bino rideaux),0.46,0.025199804923495002,0.5390070921985817,0.7264337177958374,0.0,0.09090909090909091,0.7241308583735001,0.7858399623324164,1.0,0.3825717321997875,0.6272872836520604,0.3628048780487805
dope fiend,0.34,0.2901599156256164,0.8622087132725431,0.6342428827673284,0.0,1.0,0.08060711721874679,0.7793224791217506,1.0,0.18278427205100958,0.4829769146328378,0.44918699186991873
disrespectful,0.09,0.02208735193684636,0.7193515704154002,0.5470624192077601,6.058174523570712e-05,0.09090909090909091,0.11188596041431648,0.7571432111614997,1.0,0.07343251859723698,0.6272872836520604,0.1443089430894309
rolls royce bitch,0.53,0.2279108558926436,0.85612968591692,0.7284378663834137,0.0,0.0,0.06696749051379346,0.8651897008896489,1.0,0.2848034006376196,0.49515925354286516,0.45833333333333337
idols become rivals,0.54,0.012348386139913518,0.48733535967578523,0.716412974857956,0.0,0.9090909090909092,0.13342221310634805,0.8121329269199316,0.0,0.660998937300744,0.32531219306861225,0.410569105691057
murder,0.46,0.1526095739575958,0.8774062816616008,0.6051827282474723,0.0,0.18181818181818182,0.3703209927186955,0.7879463732560157,1.0,0.39319872476089274,0.3557143918322204,0.7347560975609756
can t do it,0.45,0.021986950227599632,0.8926038500506587,0.6633030372871845,2.42728184553661e-06,0.7272727272727273,0.08388883191467543,0.8104477981810523,0.0,0.24760892667375137,0.6232884061439925,0.7540650406504066
magnolia,0.8,0.011344369047446214,0.8014184397163121,0.5811329451965569,0.0,1.0,0.3477592041841862,0.7792481352067999,0.0,0.30393198724760895,0.6726285294530328,0.44512195121951226
